acc_x,acc_y,acc_z,alt,label
0.004272,-0.007935,0.977905,332.136047,none
0.004272,-0.009033,0.977051,331.911255,none
0.005615,-0.007935,0.977905,332.055084,none
0.005249,-0.008057,0.979858,332.055084,none
0.005371,-0.008423,0.977661,331.831299,none
0.005249,-0.008057,0.978271,331.831299,none
0.004883,-0.007446,0.979248,331.981354,none
0.004761,-0.008423,0.977905,331.981354,none
0.005249,-0.007568,0.978149,332.154755,none
0.005371,-0.007446,0.977539,332.023926,none
0.005615,-0.008545,0.977783,332.023926,none
0.005249,-0.00769,0.977661,332.054047,none
0.004395,-0.007935,0.977783,332.054047,none
0.006714,-0.008667,0.979004,332.210297,none
0.005981,-0.008423,0.979126,332.210297,none
0.005127,-0.007324,0.979004,331.96524,none
0.005005,-0.00769,0.976807,331.96524,none
0.005981,-0.008667,0.979248,332.253906,none
0.005249,-0.006958,0.977905,332.065979,none
0.005615,-0.008667,0.977295,332.065979,none
0.005249,-0.007935,0.978271,332.072205,none
0.005493,-0.00769,0.977661,332.072205,none
0.006348,-0.007812,0.977905,332.338531,none
0.005615,-0.009399,0.979248,332.338531,none
0.005859,-0.008179,0.977905,332.188507,none
0.004761,-0.007568,0.977783,332.188507,none
0.005371,-0.009521,0.978149,332.201996,none
0.005127,-0.008179,0.978149,332.171875,none
0.005127,-0.008057,0.977539,332.171875,none
0.005249,-0.008301,0.978027,332.37384,none
0.006226,-0.00769,0.97937,332.37384,none
0.006104,-0.008179,0.978516,332.249756,none
0.00647,-0.009766,0.978149,332.249756,none
0.005005,-0.008423,0.978149,331.946564,none
0.005005,-0.008179,0.977295,332.141266,none
0.004883,-0.009155,0.977783,332.141266,none
0.005005,-0.008057,0.977905,332.038971,none
0.004517,-0.00769,0.977783,332.038971,none
0.005005,-0.008545,0.978027,332.212372,none
0.005615,-0.00769,0.978271,332.212372,none
0.005493,-0.008423,0.977783,332.28299,none
0.005981,-0.008911,0.979736,332.28299,none
0.004517,-0.008667,0.977051,332.037933,none
0.004639,-0.008545,0.980225,332.014587,none
0.005371,-0.009033,0.977905,332.014587,none
0.005371,-0.007812,0.978149,332.066498,none
0.005005,-0.006958,0.978394,332.066498,none
0.005371,-0.008301,0.978394,332.051941,none
0.004639,-0.008057,0.978882,332.051941,none
0.005493,-0.008179,0.977661,332.057678,none
0.004883,-0.008423,0.978638,332.057678,none
0.005493,-0.008545,0.978516,331.95694,none
0.005615,-0.007935,0.977295,332.130341,none
0.005371,-0.007446,0.977661,332.130341,none
0.006104,-0.008789,0.977661,332.035858,none
0.005981,-0.008057,0.978882,332.035858,none
0.005737,-0.007812,0.978271,332.554535,none
0.005737,-0.007812,0.978271,332.554535,none
0.005371,-0.008911,0.978882,332.246124,none
0.004883,-0.007935,0.978027,332.246124,none
0.005493,-0.008667,0.978882,332.136566,none
0.004761,-0.009521,0.977539,332.107513,none
0.005249,-0.00708,0.978394,332.107513,none
0.005371,-0.008301,0.977539,331.992249,none
0.005005,-0.009155,0.978149,331.992249,none
0.005371,-0.007446,0.978271,332.273132,none
0.005859,-0.00769,0.978271,332.273132,none
0.004272,-0.009155,0.977173,332.293365,none
0.005981,-0.008423,0.978027,332.293365,none
0.005493,-0.007202,0.978149,332.171875,none
0.005371,-0.008911,0.977661,332.105438,none
0.005615,-0.008545,0.977905,332.105438,none
0.004517,-0.007935,0.978516,332.235229,none
0.005127,-0.008667,0.979126,332.235229,none
0.005493,-0.008423,0.979004,332.241974,none
0.005493,-0.00708,0.978149,332.241974,none
0.004883,-0.007568,0.977783,332.089325,none
0.006348,-0.008911,0.978149,332.089325,none
0.004395,-0.007812,0.979126,332.040009,none
0.005249,-0.007812,0.977783,332.126709,none
0.006226,-0.008423,0.977783,332.126709,none
0.005493,-0.008423,0.977417,331.945007,none
0.004517,-0.008301,0.978271,331.945007,none
0.005737,-0.009033,0.977661,331.872314,none
0.006226,-0.008423,0.977783,331.872314,none
0.004761,-0.007935,0.979126,332.218597,none
0.004761,-0.00769,0.978027,332.205109,none
0.005737,-0.008057,0.978394,332.169281,none
0.005859,-0.007446,0.979614,332.169281,none
0.004395,-0.008423,0.977295,332.169281,none
0.005615,-0.007812,0.980469,332.248718,none
0.00415,-0.008057,0.978638,332.248718,none
0.005615,-0.008911,0.978027,332.407074,none
0.005127,-0.008057,0.977661,332.407074,none
0.004517,-0.007935,0.978638,332.205109,none
0.003906,-0.008301,0.977783,332.248718,none
0.005737,-0.007568,0.980835,332.248718,none
0.005371,-0.007568,0.979004,332.248718,none
0.004272,-0.008667,0.97876,332.248718,none
0.005127,-0.008179,0.978394,332.37851,none
0.004761,-0.007202,0.97876,332.37851,none
0.005615,-0.008789,0.978271,332.196808,none
0.005005,-0.008911,0.976685,332.196808,none
0.005249,-0.008423,0.978027,332.225891,none
0.004639,-0.00769,0.977173,332.167725,none
0.005005,-0.00769,0.978027,332.167725,none
0.005737,-0.008057,0.978271,332.275726,none
0.004517,-0.007812,0.977539,332.275726,none
0.005005,-0.008179,0.978271,331.938263,none
0.004517,-0.007812,0.97876,331.938263,none
0.005493,-0.008057,0.977905,332.326599,none
0.005371,-0.007812,0.979126,332.326599,none
0.004761,-0.00769,0.978516,332.05246,none
0.005127,-0.008667,0.978638,332.191101,none
0.006104,-0.008179,0.978149,332.191101,none
0.005005,-0.008057,0.977417,332.075317,none
0.005371,-0.007935,0.979858,332.075317,none
0.005615,-0.008057,0.979614,332.341125,none
0.005127,-0.007812,0.978149,332.341125,none
0.004639,-0.007935,0.97876,332.369171,none
0.005615,-0.008057,0.97876,332.203033,none
0.006104,-0.007446,0.979614,332.203033,none
0.005371,-0.008789,0.978638,332.174469,none
0.005981,-0.008789,0.978516,332.174469,none
0.004272,-0.007812,0.97937,332.326599,none
0.005371,-0.008423,0.977783,332.326599,none
0.005371,-0.00769,0.979126,332.303741,none
0.003662,-0.007446,0.978516,332.303741,none
0.005615,-0.009277,0.978271,332.295441,none
0.005005,-0.007568,0.979492,332.203033,none
0.004761,-0.007935,0.978882,332.203033,none
0.005981,-0.008545,0.978394,332.253906,none
0.005737,-0.008789,0.978638,332.253906,none
0.004883,-0.007812,0.979126,332.295441,none
0.005005,-0.008179,0.978638,332.295441,none
0.004761,-0.009033,0.978882,332.21756,none
0.004761,-0.008545,0.978516,332.21756,none
0.004517,-0.007935,0.97876,332.347382,none
0.005371,-0.008423,0.978271,332.390991,none
0.005371,-0.00769,0.978516,332.390991,none
0.005005,-0.007812,0.979126,332.137085,none
0.005737,-0.008789,0.978149,332.137085,none
0.005127,-0.007202,0.978271,332.345276,none
0.005249,-0.008545,0.978027,332.345276,none
0.004395,-0.008301,0.978394,332.281433,none
0.006104,-0.00769,0.979736,331.992767,none
0.005371,-0.008301,0.979492,332.028076,none
0.006104,-0.009521,0.978638,332.237823,none
0.003784,-0.008667,0.978638,332.237823,none
0.005127,-0.007568,0.978271,332.308441,none
0.005127,-0.008667,0.97876,332.308441,none
0.005005,-0.008789,0.978271,332.237823,none
0.005249,-0.007324,0.978638,332.237823,none
0.004395,-0.007446,0.977539,332.028076,none
0.004883,-0.007812,0.97876,332.382141,none
0.005615,-0.00769,0.980347,332.382141,none
0.005249,-0.008179,0.977295,332.215485,none
0.004883,-0.007812,0.978027,332.215485,none
0.00415,-0.00769,0.978516,332.244568,none
0.005615,-0.008911,0.979614,332.244568,none
0.005737,-0.009033,0.979126,332.194733,none
0.005371,-0.008179,0.97876,332.194733,none
0.004028,-0.008057,0.977295,332.325562,none
0.004517,-0.009033,0.979126,331.976166,none
0.004395,-0.008301,0.978638,331.976166,none
0.004883,-0.008179,0.978271,332.236786,none
0.005249,-0.008789,0.977905,332.236786,none
0.005615,-0.00769,0.978027,332.1698,none
0.004639,-0.008301,0.978394,332.1698,none
0.004761,-0.009033,0.97937,332.206665,none
0.005493,-0.008667,0.978149,332.302185,none
0.003662,-0.009277,0.977417,332.302185,none
0.005371,-0.008423,0.978149,332.294403,none
0.005249,-0.008789,0.976929,332.294403,none
0.005371,-0.009155,0.979492,332.241974,none
0.005737,-0.008545,0.978516,332.241974,none
0.004639,-0.007935,0.97937,332.283508,none
0.005005,-0.008789,0.977661,332.283508,none
0.006226,-0.008057,0.977783,332.060272,none
0.006348,-0.008301,0.978516,332.141266,none
0.005493,-0.008057,0.978394,332.141266,none
0.005371,-0.008179,0.979004,332.075317,none
0.005493,-0.007935,0.977295,332.075317,none
0.004639,-0.008179,0.978149,332.083618,none
0.005005,-0.007202,0.978638,332.083618,none
0.005127,-0.009277,0.979614,332.026001,none
0.004883,-0.007935,0.979614,332.026001,none
0.004883,-0.008301,0.977905,331.996918,none
0.004639,-0.007324,0.978027,332.098175,none
0.004883,-0.008179,0.978027,332.098175,none
0.005005,-0.009155,0.977661,332.046234,none
0.004639,-0.008179,0.978516,332.046234,none
0.005737,-0.008911,0.97876,332.117889,none
0.005127,-0.007935,0.978638,332.117889,none
0.004761,-0.008301,0.978394,332.0961,none
0.004517,-0.008423,0.978149,331.894135,none
0.005981,-0.009033,0.978638,331.894135,none
0.005981,-0.008789,0.977905,331.971497,none
0.005127,-0.008667,0.979492,331.971497,none
0.005127,-0.008057,0.978027,332.151642,none
0.004761,-0.008423,0.978516,332.151642,none
0.005127,-0.008301,0.978638,332.044678,none
0.005005,-0.008911,0.979492,332.044678,none
0.005005,-0.008179,0.978149,332.044678,none
0.005127,-0.008301,0.979004,332.044678,none
0.005249,-0.008789,0.977051,332.102325,none
0.005737,-0.008667,0.978638,331.937225,none
0.005371,-0.008057,0.978271,331.937225,none
0.005249,-0.008667,0.977661,331.951752,none
0.003906,-0.007568,0.97876,331.951752,none
0.005005,-0.008911,0.978516,332.001587,none
0.005127,-0.008423,0.979004,332.001587,none
0.006836,-0.007935,0.978149,331.971497,none
0.005737,-0.009155,0.979004,331.971497,none
0.005981,-0.009277,0.977417,331.886353,none
0.003784,-0.008423,0.977661,332.015625,none
0.004517,-0.008301,0.978394,332.015625,none
0.004883,-0.007935,0.978882,332.036377,none
0.005249,-0.009155,0.978882,332.036377,none
0.005615,-0.007812,0.977783,332.137085,none
0.005737,-0.009033,0.978882,332.137085,none
0.004761,-0.008789,0.978027,331.821442,none
0.005249,-0.009033,0.979736,331.821442,none
0.005005,-0.009033,0.977539,332.102325,none
0.005493,-0.008301,0.977417,332.093994,none
0.004639,-0.007324,0.978516,332.093994,none
0.005371,-0.008423,0.977417,331.984985,none
0.004395,-0.008911,0.978516,331.984985,none
0.004883,-0.007935,0.978149,331.927887,none
0.005249,-0.008301,0.978271,331.927887,none
0.005737,-0.008545,0.978516,331.790802,none
0.005615,-0.008423,0.977783,331.790802,none
0.005005,-0.007935,0.978516,331.797577,none
0.005249,-0.009155,0.977417,331.84845,none
0.005127,-0.008057,0.978271,331.84845,none
0.005127,-0.00769,0.978394,331.803284,none
0.005127,-0.008667,0.978027,331.803284,none
0.005981,-0.008057,0.978394,331.976685,none
0.005493,-0.008179,0.978149,331.976685,none
0.004517,-0.008789,0.979004,331.826111,none
0.004517,-0.008911,0.977905,331.826111,none
0.004517,-0.008911,0.979492,331.5224,none
0.003296,-0.005737,0.97876,331.658936,none
0.004639,-0.012939,0.976685,331.658936,none
0.006714,-0.006714,0.980591,331.910217,none
0.00415,-0.007202,0.978394,331.910217,none
0.001953,-0.008789,0.976929,331.751892,none
0.002563,-0.007568,0.977661,331.751892,none
0.006714,-0.00769,0.978394,331.882202,none
0.007446,-0.01001,0.978394,331.824036,none
0.004517,-0.009033,0.977661,331.858826,none
0.002563,-0.005981,0.977539,332.069092,none
0.004028,-0.009155,0.977661,332.069092,none
0.00647,-0.01001,0.978027,331.766418,none
0.005737,-0.007324,0.979736,331.766418,none
0.005005,-0.01001,0.977661,331.758118,none
0.004761,-0.008667,0.977661,331.758118,none
0.004272,-0.007446,0.978149,331.688019,none
0.006592,-0.008545,0.979126,331.751892,none
0.006714,-0.009644,0.978027,331.751892,none
0.00354,-0.005127,0.986572,331.636108,none
-0.01001,-0.044067,0.981812,331.636108,none
0.052612,0.063599,0.983032,331.801208,none
0.00647,-0.011719,0.982178,331.801208,none
0.005005,-0.009644,0.97583,331.873352,none
0.003784,-0.004639,0.981201,331.873352,none
0.003418,-0.005859,0.978027,331.729553,none
0.007812,-0.008911,0.978638,331.915405,none
0.008789,-0.01001,0.978882,331.915405,none
0.00647,-0.008789,0.978027,332.125153,none
0.003906,-0.006226,0.977905,332.125153,none
0.011719,0.025269,1.016846,331.951752,none
0.006714,-0.008545,0.977905,331.951752,none
0.006104,-0.007568,0.981201,332.335938,none
0.002563,-0.026733,0.962402,332.335938,none
0.015503,-0.028809,0.960205,332.205627,none
0.002686,-0.010376,0.979248,332.167725,none
0.001587,-0.002319,0.974487,332.167725,none
0.00415,-0.001343,0.973145,332.139709,none
0.005737,-0.001343,0.977539,332.139709,none
0.007324,-0.009399,0.979858,332.224854,none
0.004517,-0.012939,0.974976,332.224854,none
0.003784,-0.004395,0.980469,331.86557,none
0.001343,-0.025513,0.977051,331.86557,none
0.00647,-0.010254,0.981201,332.340088,none
0.003174,-0.005615,0.981201,331.987061,none
0.004639,-0.009155,0.976929,331.987061,none
0.007202,-0.010742,0.97583,332.045197,none
0.005859,-0.00415,0.978638,332.045197,none
0.001587,-0.000732,0.980713,332.016144,none
0.003784,-0.01123,0.975464,332.016144,none
0.007324,-0.011597,0.977783,332.131897,none
0.00415,-0.001465,0.980469,332.131897,none
0.001221,-0.00769,0.974243,332.138153,none
0.003784,-0.012085,0.978638,332.179138,none
0.005005,0.002197,0.980469,332.179138,none
0.005493,-0.008545,0.979492,331.947601,none
0.007202,-0.014038,0.977295,331.947601,none
0.004395,-0.003784,0.981567,332.028595,none
0.003052,-0.006958,0.977661,332.028595,none
0.005981,-0.013062,0.976807,331.783539,none
0.004395,-0.003296,0.979614,331.783539,none
0.003418,-0.005005,0.979126,331.762268,none
0.005981,-0.018677,0.977295,332.014069,none
0.004883,-0.004395,0.980713,332.014069,none
0.003052,-0.003418,0.977783,331.991211,none
0.006836,-0.016479,0.976929,331.991211,none
0.006592,-0.00647,0.97937,331.86972,none
0.004761,-0.000854,0.980103,331.86972,none
0.004272,-0.014771,0.97644,331.898285,none
0.005127,-0.011597,0.976196,332.193695,none
0.009155,-0.00708,0.980957,332.193695,none
0.006592,-0.006104,0.977783,332.093994,none
0.032715,-0.061157,0.972046,332.093994,none
0.000732,0.009399,0.970581,332.021851,none
0.000488,0,0.97998,332.021851,none
0.016235,-0.006592,0.981445,331.950195,none
0.008057,-0.005493,0.979614,331.950195,none
0.005371,-0.00354,0.978638,332.084137,none
0.001953,-0.009644,0.97998,331.962128,none
0.006226,0.001099,0.977783,331.962128,none
0.006226,-0.005859,0.979858,331.968903,none
0.008667,-0.008911,0.977661,331.968903,none
0.008667,-0.003906,0.979248,332.038971,none
0.004028,-0.00708,0.974243,332.038971,none
0.003174,-0.008545,0.979736,332.14801,none
0.002075,-0.007446,0.978149,332.14801,none
0.006714,-0.010986,0.980835,332.07843,none
0.004883,-0.009399,0.982056,331.758118,none
0.005249,-0.010376,0.977783,331.758118,none
0.004639,-0.00415,0.979736,332.104919,none
0.00415,-0.01001,0.980835,332.104919,none
0.006592,-0.008057,0.977295,331.851044,none
0.005249,-0.005005,0.977905,331.851044,none
-0.015747,0.004395,0.974731,331.981354,none
-0.002563,-0.009155,0.976807,332.054047,none
0.110474,-0.046631,0.9729,332.054047,none
0.004639,-0.006958,0.979736,331.99588,none
-0.006592,0.003052,0.977417,331.99588,none
0.00354,-0.009521,0.976685,332.083618,none
0.018921,-0.005737,0.980469,332.083618,none
0.005371,-0.01062,0.977417,332.205109,none
0.001099,-0.010986,0.977661,332.205109,none
0.003784,-0.005249,0.97937,332.117889,none
0.003906,-0.007935,0.976929,332.037933,none
0.006226,-0.012451,0.976929,332.037933,none
0.009033,-0.002441,0.980591,331.959534,none
0.006958,-0.005371,0.980713,331.959534,none
0.00293,-0.006836,0.977539,332.196289,none
0.002563,-0.005859,0.976318,332.196289,none
0.004272,-0.000732,0.976074,332.095551,none
0.011719,-0.018921,0.964111,332.095551,none
0.006592,0.002808,0.977295,332.203033,none
0.003784,-0.012573,0.977905,331.92215,none
0.001221,-0.010254,0.975952,331.92215,none
0.002563,-0.00647,0.976929,332.072205,none
0.005737,-0.008179,0.979614,332.072205,none
0.006714,-0.007812,0.97876,332.188507,none
0.002441,-0.013672,0.975952,332.188507,none
0.001343,-0.002563,0.978271,332.374359,none
0.002686,-0.003418,0.978027,332.374359,none
0.008057,-0.014526,0.978394,332.279877,none
0.008423,-0.008911,0.979614,332.179138,none
0.00415,-0.004028,0.979004,332.179138,none
0.005859,-0.011719,0.977051,332.071167,none
0.005981,-0.009766,0.979614,332.071167,none
0.006836,-0.00293,0.981934,332.102325,none
0.006348,-0.010864,0.977905,332.102325,none
0.005371,-0.008789,0.977539,332.12204,none
0.003296,-0.003784,0.979736,332.12204,none
0.004028,-0.012939,0.974854,332.194733,none
0.006836,-0.001099,0.978271,332.163574,none
0.001343,-0.033203,0.979248,332.163574,none
0.000854,-0.014648,0.97998,332.157349,none
0.027832,0.033203,0.977905,332.157349,none
-0.032471,-0.029907,0.980347,332.071167,none
0.040527,-0.002563,0.982178,332.071167,none
0.025513,-0.042725,0.96814,332.042603,none
0.005981,-0.016113,0.974976,332.042603,none
-0.058716,-0.12439,0.986572,332.198883,none
0.075928,-0.000366,0.971069,331.898285,none
0.010254,0.026978,0.980957,331.898285,none
-0.117554,-0.109253,0.976562,331.822998,none
0.264282,0.640869,0.978271,331.822998,none
0.015381,-0.018311,0.991333,331.882202,none
0.004272,-0.015991,0.976318,331.882202,none
-0.000122,-0.009521,0.974731,332.083618,none
0.007202,-0.038696,0.97937,331.924774,none
0.007935,-0.001465,0.981323,331.924774,none
0.002441,-0.013428,0.976074,332.055084,none
-0.002441,-0.021118,0.974487,332.055084,none
0.004761,-0.004272,0.979614,331.901917,none
0.009277,0.039062,0.981689,331.901917,none
-0.000977,-0.007202,0.978149,332.083618,none
0.002808,-0.01123,0.97583,332.083618,none
0.017212,-0.002197,0.979858,332.155792,none
-0.000244,-0.015625,0.980347,331.832336,none
0.00293,0.000122,0.979858,331.832336,none
-0.039551,-0.027588,0.97998,332.219635,none
0.035767,0.075073,0.973389,332.219635,none
-0.152954,-0.121216,0.981934,332.026001,none
-0.010864,0.004028,0.981201,332.026001,none
0.038696,0.074585,0.970947,332.264313,none
-0.032104,-0.098999,0.990234,332.264313,none
-0.018188,0.020386,0.980103,331.990692,none
-0.049316,0.031738,0.984131,332.055084,none
-0.05188,-0.057373,0.9823,332.055084,none
0.024048,0.052856,0.978394,332.363983,none
0.019043,0.011963,0.979736,332.363983,none
0.010498,-0.034668,0.97229,332.413818,none
0.020508,0.036621,0.983887,332.413818,none
0.003906,-0.009888,0.976562,332.248718,none
0.005981,-0.00415,0.979126,332.234192,none
